CustomerKey,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,CLV_Tier
124444,437,1,96.0,3,1,1,311,Need Attention,Low Value
124719,1326,2,2185.46,1,2,3,123,Lost,Medium Value
124722,129,1,5569.96,5,1,4,514,Need Attention,Top Value
125008,1646,1,990.0,1,1,2,112,Lost,Low Value
125033,541,1,56.99,3,1,1,311,Need Attention,Low Value
125236,778,2,20928.02,2,2,5,225,Lost,Top Value
125254,512,1,547.54,3,1,1,311,Need Attention,Low Value
125391,1235,1,1876.0,1,1,2,112,Lost,Medium Value
125649,366,2,451.97,4,2,1,421,Loyal,Low Value
125764,1209,1,3390.96,1,1,3,113,Lost,Medium Value
125784,417,2,2134.94,4,2,2,422,Loyal,Medium Value
125873,725,1,1726.6,2,1,2,212,Lost,Medium Value
125950,1853,1,506.87,1,1,1,111,Lost,Low Value
126083,185,2,15401.43,5,2,5,525,Need Attention,Top Value
126320,367,1,1076.0,4,1,2,412,Need Attention,Low Value
126573,1359,2,2479.0,1,2,3,123,Lost,Medium Value
126633,1303,2,3667.96,1,2,3,123,Lost,Medium Value
126744,227,1,4692.0,5,1,4,514,Need Attention,Medium Value
126838,592,1,1030.5,3,1,2,312,Need Attention,Low Value
126852,1005,2,5980.58,1,2,4,124,Lost,Top Value
127015,492,5,11940.12,3,5,5,355,Loyal,Top Value
127146,780,1,624.0,2,1,1,211,Lost,Low Value
127193,1849,1,1962.92,1,1,2,112,Lost,Medium Value
127239,64,1,343.42,5,1,1,511,Need Attention,Low Value
127283,416,1,259.99,4,1,1,411,Need Attention,Low Value
127417,531,1,7741.29,3,1,5,315,Need Attention,Top Value
127943,269,3,8122.05,5,4,5,545,Champions,Top Value
128179,1758,1,526.97,1,1,1,111,Lost,Low Value
128305,284,4,4613.99,5,5,4,554,Champions,Medium Value
129176,788,2,7404.88,2,2,4,224,Lost,Top Value
129318,1877,1,1970.0,1,1,2,112,Lost,Medium Value
129494,795,2,10826.609999999999,2,2,5,225,Lost,Top Value
129540,558,2,3268.56,3,2,3,323,Loyal,Medium Value
129554,446,2,5283.95,3,2,4,324,Need Attention,Top Value
129581,929,1,3529.62,1,1,3,113,Lost,Medium Value
129698,360,1,54.0,4,1,1,411,Need Attention,Low Value
130214,1846,1,8844.15,1,1,5,115,Lost,Top Value
130270,1187,1,3309.82,1,1,3,113,Lost,Medium Value
130585,1452,1,412.93,1,1,1,111,Lost,Low Value
130670,424,3,4652.72,4,4,4,444,Champions,Medium Value
130750,1165,1,1362.56,1,1,2,112,Lost,Low Value
131067,503,1,2831.0,3,1,3,313,Need Attention,Medium Value
131758,1333,1,1436.4,1,1,2,112,Lost,Low Value
131976,1607,2,10823.93,1,2,5,125,Lost,Top Value
132377,788,1,801.74,2,1,1,211,Lost,Low Value
132701,1632,1,7019.98,1,1,4,114,Lost,Top Value
132774,493,2,2804.0,3,2,3,323,Loyal,Medium Value
133358,373,2,9660.13,4,3,5,435,Loyal,Top Value
133458,397,2,4628.96,4,3,4,434,Loyal,Medium Value
133761,1122,2,2458.87,1,3,3,133,At Risk,Medium Value
133787,566,2,8201.5,3,3,5,335,Loyal,Top Value
133905,638,1,2470.9700000000003,2,1,3,213,Lost,Medium Value
133928,1240,1,2700.0,1,1,3,113,Lost,Medium Value
133956,561,1,11145.4,3,1,5,315,Need Attention,Top Value
133986,1387,1,10871.85,1,1,5,115,Lost,Top Value
134230,1100,1,73.39,1,1,1,111,Lost,Low Value
134281,363,2,3874.9700000000003,4,3,3,433,Loyal,Medium Value
135020,1828,1,1619.3999999999999,1,1,2,112,Lost,Low Value
135374,650,1,347.98,2,1,1,211,Lost,Low Value
135675,423,1,161.94,4,1,1,411,Need Attention,Low Value
136055,361,1,299.99,4,1,1,411,Need Attention,Low Value
136134,394,2,5722.8,4,3,4,434,Loyal,Top Value
136284,778,3,17183.78,2,4,5,245,At Risk,Top Value
137865,1660,1,1475.0,1,1,2,112,Lost,Low Value
137949,1196,1,485.52,1,1,1,111,Lost,Low Value
138242,298,4,6604.62,5,5,4,554,Champions,Top Value
138332,561,3,6268.38,3,4,4,344,Loyal,Top Value
138464,353,1,2223.0,4,1,3,413,Need Attention,Medium Value
138735,45,2,4179.89,5,3,4,534,Loyal,Medium Value
139224,416,1,2615.0,4,1,3,413,Need Attention,Medium Value
139376,1389,1,49.5,1,1,1,111,Lost,Low Value
139411,730,1,89.98,2,1,1,211,Lost,Low Value
139479,720,2,906.89,2,3,2,232,Lost,Low Value
139742,446,1,4.06,3,1,1,311,Need Attention,Low Value
139817,411,1,433.8,4,1,1,411,Need Attention,Low Value
139856,1097,1,17149.69,1,1,5,115,Lost,Top Value
139891,565,3,2753.15,3,4,3,343,Loyal,Medium Value
140004,1098,1,3687.8,1,1,3,113,Lost,Medium Value
140239,790,1,848.0,2,1,1,211,Lost,Low Value
140389,1156,1,22.89,1,1,1,111,Lost,Low Value
140829,808,1,11608.68,2,1,5,215,Lost,Top Value
140872,466,1,1149.5,3,1,2,312,Need Attention,Low Value
140911,382,1,559.0,4,1,1,411,Need Attention,Low Value
140956,415,1,1009.89,4,1,2,412,Need Attention,Low Value
140972,1009,1,3122.6,1,1,3,113,Lost,Medium Value
141179,1662,1,329.96999999999997,1,1,1,111,Lost,Low Value
141238,1660,1,7100.97,1,1,4,114,Lost,Top Value
141338,39,2,5157.26,5,3,4,534,Loyal,Top Value
141696,1373,1,2543.0,1,1,3,113,Lost,Medium Value
142086,916,1,1720.98,1,1,2,112,Lost,Medium Value
142282,935,2,2923.37,1,3,3,133,At Risk,Medium Value
142335,277,1,599.0,5,1,1,511,Need Attention,Low Value
142837,724,2,13014.369999999999,2,3,5,235,At Risk,Top Value
143033,589,2,26747.829999999998,3,3,5,335,Loyal,Top Value
143206,620,1,2200.0,2,1,3,213,Lost,Medium Value
143278,1824,1,5445.4400000000005,1,1,4,114,Lost,Top Value
143585,439,1,12.66,3,1,1,311,Need Attention,Low Value
143972,779,2,7557.219999999999,2,3,5,235,At Risk,Top Value
144080,765,4,6458.29,2,5,4,254,At Risk,Top Value
144273,974,1,2498.38,1,1,3,113,Lost,Medium Value
144330,710,2,916.83,2,3,2,232,Lost,Low Value
145085,893,1,3020.44,1,1,3,113,Lost,Medium Value
145258,359,1,1558.32,4,1,2,412,Need Attention,Low Value
145342,1513,1,3980.99,1,1,3,113,Lost,Medium Value
146194,919,2,7260.04,1,3,4,134,At Risk,Top Value
146534,1103,1,616.0,1,1,1,111,Lost,Low Value
147228,281,4,1615.26,5,5,2,552,Loyal,Low Value
147312,369,3,2550.7200000000003,4,4,3,443,Loyal,Medium Value
147341,267,1,9308.92,5,1,5,515,Need Attention,Top Value
147413,793,2,4990.98,2,3,4,234,At Risk,Top Value
148348,885,1,6828.24,1,1,4,114,Lost,Top Value
148716,727,3,3923.9300000000003,2,4,3,243,At Risk,Medium Value
149123,347,1,41.339999999999996,4,1,1,411,Need Attention,Low Value
149353,1465,1,4379.8,1,1,4,114,Lost,Medium Value
149478,556,1,1417.95,3,1,2,312,Need Attention,Low Value
149733,803,2,3245.96,2,3,3,233,At Risk,Medium Value
149955,347,2,29936.0,4,3,5,435,Loyal,Top Value
150762,1474,1,1555.96,1,1,2,112,Lost,Low Value
150770,403,1,639.96,4,1,1,411,Need Attention,Low Value
151044,780,1,16.99,2,1,1,211,Lost,Low Value
151076,1359,1,2480.27,1,1,3,113,Lost,Medium Value
151318,463,2,5634.0,3,3,4,334,Loyal,Top Value
151326,1,1,1946.96,5,1,2,512,Need Attention,Medium Value
151401,150,1,3198.0,5,1,3,513,Need Attention,Medium Value
151499,475,2,9993.060000000001,3,3,5,335,Loyal,Top Value
151589,842,1,215.0,2,1,1,211,Lost,Low Value
151628,446,3,6339.900000000001,3,4,4,344,Loyal,Top Value
151851,866,1,480.0,2,1,1,211,Lost,Low Value
151986,463,1,1967.97,3,1,2,312,Need Attention,Medium Value
152009,480,1,783.1500000000001,3,1,1,311,Need Attention,Low Value
152270,641,1,4546.6,2,1,4,214,Lost,Medium Value
152342,968,1,6563.5,1,1,4,114,Lost,Top Value
152438,446,4,3156.1800000000003,3,5,3,353,Loyal,Medium Value
152445,780,1,928.0,2,1,2,212,Lost,Low Value
152908,1310,1,945.0,1,1,2,112,Lost,Low Value
154042,108,2,8475.65,5,3,5,535,Loyal,Top Value
154163,734,1,358.0,2,1,1,211,Lost,Low Value
154611,800,1,513.9300000000001,2,1,1,211,Lost,Low Value
154891,505,2,1902.98,3,3,2,332,Loyal,Medium Value
154973,1097,1,349.0,1,1,1,111,Lost,Low Value
155350,257,2,3507.0299999999997,5,3,3,533,Loyal,Medium Value
155388,792,1,4733.8,2,1,4,214,Lost,Medium Value
155611,43,1,4356.6,5,1,4,514,Need Attention,Medium Value
155656,185,1,398.0,5,1,1,511,Need Attention,Low Value
155797,1501,1,3942.49,1,1,3,113,Lost,Medium Value
156006,814,1,282.12,2,1,1,211,Lost,Low Value
156070,141,1,1239.78,5,1,2,512,Need Attention,Low Value
156286,430,2,3463.48,4,3,3,433,Loyal,Medium Value
156399,898,1,519.97,1,1,1,111,Lost,Low Value
156795,825,3,1907.8899999999999,2,4,2,242,Lost,Medium Value
156814,1006,1,1115.72,1,1,2,112,Lost,Low Value
156902,125,1,576.0,5,1,1,511,Need Attention,Low Value
157171,1607,1,319.98,1,1,1,111,Lost,Low Value
157872,852,2,7052.780000000001,2,3,4,234,At Risk,Top Value
158179,1616,1,646.0,1,1,1,111,Lost,Low Value
158191,627,1,398.0,2,1,1,211,Lost,Low Value
158349,612,1,4911.93,2,1,4,214,Lost,Medium Value
158951,425,2,518.99,4,3,1,431,Loyal,Low Value
159123,729,2,964.39,2,3,2,232,Lost,Low Value
159137,1285,1,265.23,1,1,1,111,Lost,Low Value
159242,561,1,1108.52,3,1,2,312,Need Attention,Low Value
159255,242,1,2160.9700000000003,5,1,2,512,Need Attention,Medium Value
159270,515,1,1949.7,3,1,2,312,Need Attention,Medium Value
159547,134,2,459.9,5,3,1,531,Loyal,Low Value
159816,519,1,129.12,3,1,1,311,Need Attention,Low Value
160124,428,1,601.99,4,1,1,411,Need Attention,Low Value
160533,719,1,9996.0,2,1,5,215,Lost,Top Value
160624,194,2,1534.0900000000001,5,3,2,532,Loyal,Low Value
160804,432,2,730.74,4,3,1,431,Loyal,Low Value
161038,87,1,1500.3899999999999,5,1,2,512,Need Attention,Low Value
161095,491,4,16086.48,3,5,5,355,Loyal,Top Value
161286,776,3,3769.8,2,4,3,243,At Risk,Medium Value
161493,1663,1,1926.99,1,1,2,112,Lost,Medium Value
161613,729,1,749.49,2,1,1,211,Lost,Low Value
161742,431,2,1735.88,4,3,2,432,Loyal,Medium Value
161879,60,2,5502.61,5,3,4,534,Loyal,Top Value
161962,1748,1,561.04,1,1,1,111,Lost,Low Value
162091,712,1,9340.0,2,1,5,215,Lost,Top Value
162181,1003,1,1194.0,1,1,2,112,Lost,Low Value
162300,1011,2,5329.92,1,3,4,134,At Risk,Top Value
162355,1397,1,660.0,1,1,1,111,Lost,Low Value
162784,368,2,500.38,4,3,1,431,Loyal,Low Value
162905,1594,1,273.61,1,1,1,111,Lost,Low Value
163186,479,1,2437.0,3,1,3,313,Need Attention,Medium Value
163416,258,1,698.0,5,1,1,511,Need Attention,Low Value
163706,582,2,1928.02,3,3,2,332,Loyal,Medium Value
163849,33,1,1881.59,5,1,2,512,Need Attention,Medium Value
163999,607,1,777.05,2,1,1,211,Lost,Low Value
164129,1153,1,19.98,1,1,1,111,Lost,Low Value
164579,1600,1,13.98,1,1,1,111,Lost,Low Value
165032,1089,3,6386.9,1,4,4,144,At Risk,Top Value
165336,386,1,888.0,4,1,2,412,Need Attention,Low Value
165581,542,2,5000.4,3,3,4,334,Loyal,Top Value
165611,805,1,5304.0,2,1,4,214,Lost,Top Value
165649,1105,1,478.55,1,1,1,111,Lost,Low Value
165801,344,1,99.98,5,1,1,511,Need Attention,Low Value
166366,1347,1,4689.12,1,1,4,114,Lost,Medium Value
166456,446,2,4241.0,3,3,4,334,Loyal,Medium Value
166599,643,2,1479.57,2,3,2,232,Lost,Low Value
166813,431,4,4071.8,4,5,3,453,Loyal,Medium Value
166838,922,1,2276.94,1,1,3,113,Lost,Medium Value
167115,281,1,1083.01,5,1,2,512,Need Attention,Low Value
167153,240,1,269.95,5,1,1,511,Need Attention,Low Value
167214,31,2,1956.83,5,3,2,532,Loyal,Medium Value
167257,430,1,527.38,4,1,1,411,Need Attention,Low Value
167382,346,1,14426.56,4,1,5,415,Need Attention,Top Value
167441,1226,1,4949.8,1,1,4,114,Lost,Medium Value
167444,186,1,3722.84,5,1,3,513,Need Attention,Medium Value
167874,806,1,8364.0,2,1,5,215,Lost,Top Value
167962,405,1,231.96,4,1,1,411,Need Attention,Low Value
168089,492,2,639.85,3,3,1,331,Loyal,Low Value
168899,390,2,7771.92,4,3,5,435,Loyal,Top Value
169067,792,1,571.53,2,1,1,211,Lost,Low Value
169470,946,2,1317.0,1,3,2,132,Lost,Low Value
169633,572,1,7249.4400000000005,3,1,4,314,Need Attention,Top Value
170077,497,2,4982.98,3,3,4,334,Loyal,Top Value
170467,477,1,7272.0,3,1,4,314,Need Attention,Top Value
171030,645,1,416.0,2,1,1,211,Lost,Low Value
171237,395,1,599.0,4,1,1,411,Need Attention,Low Value
171253,716,2,778.96,2,3,1,231,Lost,Low Value
172387,590,1,570.97,3,1,1,311,Need Attention,Low Value
173245,470,1,484.94,3,1,1,311,Need Attention,Low Value
174176,151,4,3702.07,5,5,3,553,Loyal,Medium Value
174622,526,2,809.42,3,3,1,331,Loyal,Low Value
174819,638,1,3669.98,2,1,3,213,Lost,Medium Value
175184,900,1,659.9399999999999,1,1,1,111,Lost,Low Value
175282,860,2,2145.88,2,3,2,232,Lost,Medium Value
175310,271,1,1567.34,5,1,2,512,Need Attention,Low Value
175556,577,1,817.94,3,1,1,311,Need Attention,Low Value
175741,547,1,220.9,3,1,1,311,Need Attention,Low Value
176310,583,1,101.34,3,1,1,311,Need Attention,Low Value
176531,730,1,539.9,2,1,1,211,Lost,Low Value
176800,1234,1,1281.67,1,1,2,112,Lost,Low Value
176813,1221,1,1347.1399999999999,1,1,2,112,Lost,Low Value
177231,1388,1,1319.6999999999998,1,1,2,112,Lost,Low Value
177687,470,1,2191.9700000000003,3,1,3,313,Need Attention,Medium Value
177969,288,1,6559.709999999999,5,1,4,514,Need Attention,Top Value
178133,649,2,1184.6499999999999,2,3,2,232,Lost,Low Value
178265,795,1,701.97,2,1,1,211,Lost,Low Value
178302,571,2,1550.86,3,3,2,332,Loyal,Low Value
178612,276,1,140.97,5,1,1,511,Need Attention,Low Value
178780,629,2,5225.88,2,3,4,234,At Risk,Top Value
179144,743,2,10502.92,2,3,5,235,At Risk,Top Value
179278,934,1,4777.3,1,1,4,114,Lost,Medium Value
179287,425,1,178.0,4,1,1,411,Need Attention,Low Value
179431,547,2,912.8900000000001,3,3,2,332,Loyal,Low Value
180348,1212,1,219.98,1,1,1,111,Lost,Low Value
180599,345,1,2551.0899999999997,4,1,3,413,Need Attention,Medium Value
180605,662,3,1288.74,2,4,2,242,Lost,Low Value
180678,46,3,2445.62,5,4,3,543,Loyal,Medium Value
180820,530,1,1267.98,3,1,2,312,Need Attention,Low Value
181317,801,1,1378.3,2,1,2,212,Lost,Low Value
181488,807,2,5506.219999999999,2,3,4,234,At Risk,Top Value
181622,662,1,188.0,2,1,1,211,Lost,Low Value
181881,577,2,9415.4,3,3,5,335,Loyal,Top Value
181892,473,1,1120.0,3,1,2,312,Need Attention,Low Value
182177,850,1,1116.95,2,1,2,212,Lost,Low Value
182186,757,2,1880.45,2,3,2,232,Lost,Medium Value
182208,1198,1,7432.6,1,1,4,114,Lost,Top Value
183169,200,3,4634.66,5,4,4,544,Champions,Medium Value
183264,418,3,2955.63,4,4,3,443,Loyal,Medium Value
183354,78,1,1368.5,5,1,2,512,Need Attention,Low Value
183954,109,1,488.70000000000005,5,1,1,511,Need Attention,Low Value
184327,993,1,24.97,1,1,1,111,Lost,Low Value
185061,368,1,479.97,4,1,1,411,Need Attention,Low Value
185180,263,4,8242.24,5,5,5,555,Champions,Top Value
185409,775,1,1673.97,2,1,2,212,Lost,Low Value
186136,496,2,1516.7,3,3,2,332,Loyal,Low Value
186193,302,1,447.0,5,1,1,511,Need Attention,Low Value
186266,780,1,657.0,2,1,1,211,Lost,Low Value
186798,894,1,1872.59,1,1,2,112,Lost,Medium Value
186894,60,4,18283.25,5,5,5,555,Champions,Top Value
186985,652,1,2403.0,2,1,3,213,Lost,Medium Value
187301,421,1,838.17,4,1,1,411,Need Attention,Low Value
187349,533,1,869.5799999999999,3,1,2,312,Need Attention,Low Value
187544,785,1,3.35,2,1,1,211,Lost,Low Value
187653,367,2,16778.46,4,3,5,435,Loyal,Top Value
187750,461,2,5104.429999999999,3,3,4,334,Loyal,Top Value
188311,624,1,689.92,2,1,1,211,Lost,Low Value
188404,736,2,5625.6,2,3,4,234,At Risk,Top Value
188670,390,2,3838.97,4,3,3,433,Loyal,Medium Value
188712,1739,1,1394.52,1,1,2,112,Lost,Low Value
189113,380,1,387.0,4,1,1,411,Need Attention,Low Value
189414,775,1,1335.32,2,1,2,212,Lost,Low Value
189459,726,1,1939.98,2,1,2,212,Lost,Medium Value
190347,415,1,83.34,4,1,1,411,Need Attention,Low Value
190882,148,2,16940.6,5,3,5,535,Loyal,Top Value
190919,50,2,2042.89,5,3,2,532,Loyal,Medium Value
190944,422,3,11760.539999999999,4,4,5,445,Champions,Top Value
191211,270,2,13292.33,5,3,5,535,Loyal,Top Value
191711,1205,1,10730.89,1,1,5,115,Lost,Top Value
192139,1137,1,637.75,1,1,1,111,Lost,Low Value
192200,495,2,5503.97,3,3,4,334,Loyal,Top Value
192425,45,3,2209.86,5,4,3,543,Loyal,Medium Value
192428,1349,1,7739.88,1,1,5,115,Lost,Top Value
192436,505,1,1806.0,3,1,2,312,Need Attention,Medium Value
192466,428,1,365.89,4,1,1,411,Need Attention,Low Value
193216,1870,1,1308.6,1,1,2,112,Lost,Low Value
193445,1475,1,5603.99,1,1,4,114,Lost,Top Value
193458,710,1,1843.3,2,1,2,212,Lost,Medium Value
193847,1145,1,3891.9700000000003,1,1,3,113,Lost,Medium Value
193929,495,2,603.77,3,3,1,331,Loyal,Low Value
194226,416,2,2637.8599999999997,4,3,3,433,Loyal,Medium Value
194279,50,1,512.0,5,1,1,511,Need Attention,Low Value
194359,663,2,2970.81,2,3,3,233,At Risk,Medium Value
194510,255,1,2936.9,5,1,3,513,Need Attention,Medium Value
195521,1872,1,3678.98,1,1,3,113,Lost,Medium Value
195613,258,1,119.8,5,1,1,511,Need Attention,Low Value
196161,425,1,303.6,4,1,1,411,Need Attention,Low Value
196288,1011,1,13573.29,1,1,5,115,Lost,Top Value
196331,843,1,847.8999999999999,2,1,1,211,Lost,Low Value
196921,760,2,9451.95,2,3,5,235,At Risk,Top Value
197088,432,1,6387.08,4,1,4,414,Need Attention,Top Value
197192,249,2,5380.77,5,3,4,534,Loyal,Top Value
197212,545,2,916.71,3,3,2,332,Loyal,Low Value
197655,1159,1,25.69,1,1,1,111,Lost,Low Value
198128,224,1,1442.74,5,1,2,512,Need Attention,Low Value
198616,664,1,2274.0,2,1,3,213,Lost,Medium Value
198627,969,1,289.99,1,1,1,111,Lost,Low Value
198716,475,1,3992.26,3,1,3,313,Need Attention,Medium Value
199120,881,2,2546.7799999999997,1,3,3,133,At Risk,Medium Value
199288,1615,1,1342.59,1,1,2,112,Lost,Low Value
200208,201,3,6209.900000000001,5,4,4,544,Champions,Top Value
200370,345,1,2786.0,4,1,3,413,Need Attention,Medium Value
200727,248,3,5402.44,5,4,4,544,Champions,Top Value
200765,351,1,53.97,4,1,1,411,Need Attention,Low Value
200860,481,1,1520.0,3,1,2,312,Need Attention,Low Value
200903,1748,1,169.99,1,1,1,111,Lost,Low Value
200992,1831,1,43.0,1,1,1,111,Lost,Low Value
201299,394,3,9279.66,4,4,5,445,Champions,Top Value
201664,424,3,6722.17,4,4,4,444,Champions,Top Value
201709,1528,1,1189.99,1,1,2,112,Lost,Low Value
201728,1313,1,1429.96,1,1,2,112,Lost,Low Value
201865,428,2,10277.900000000001,4,3,5,435,Loyal,Top Value
202220,627,2,1211.39,2,3,2,232,Lost,Low Value
202290,386,4,8281.22,4,5,5,455,Champions,Top Value
202552,1538,1,1053.8,1,1,2,112,Lost,Low Value
202626,757,1,919.99,2,1,2,212,Lost,Low Value
203076,1551,1,312.0,1,1,1,111,Lost,Low Value
203191,46,3,12342.84,5,4,5,545,Champions,Top Value
203836,541,2,5145.76,3,3,4,334,Loyal,Top Value
203916,603,1,4792.0,3,1,4,314,Need Attention,Medium Value
204030,783,1,928.0,2,1,2,212,Lost,Low Value
204136,386,3,14130.19,4,4,5,445,Champions,Top Value
204149,61,2,1482.98,5,3,2,532,Loyal,Low Value
204488,538,1,333.9,3,1,1,311,Need Attention,Low Value
204502,971,2,3105.92,1,3,3,133,At Risk,Medium Value
205077,440,5,8137.73,3,5,5,355,Loyal,Top Value
205194,961,1,2381.1000000000004,1,1,3,113,Lost,Medium Value
205333,744,2,23733.87,2,3,5,235,At Risk,Top Value
205476,106,3,6480.9400000000005,5,4,4,544,Champions,Top Value
205480,869,1,81.1,2,1,1,211,Lost,Low Value
205510,1031,1,798.4,1,1,1,111,Lost,Low Value
205762,67,2,4151.0,5,3,4,534,Loyal,Medium Value
205862,841,2,1344.92,2,3,2,232,Lost,Low Value
205955,1151,1,988.0,1,1,2,112,Lost,Low Value
206055,1657,1,57.99,1,1,1,111,Lost,Low Value
206133,214,1,937.6600000000001,5,1,2,512,Need Attention,Low Value
206185,463,2,2370.54,3,3,3,333,Loyal,Medium Value
206407,1719,1,903.0,1,1,2,112,Lost,Low Value
206450,293,1,4333.0,5,1,4,514,Need Attention,Medium Value
206717,1821,1,1582.0,1,1,2,112,Lost,Low Value
207200,444,2,1837.93,3,3,2,332,Loyal,Medium Value
207476,977,1,3816.7400000000002,1,1,3,113,Lost,Medium Value
207552,1012,1,4905.98,1,1,4,114,Lost,Medium Value
207775,367,1,1267.0,4,1,2,412,Need Attention,Low Value
207855,845,2,1799.1,2,3,2,232,Lost,Medium Value
207996,554,1,1876.0,3,1,2,312,Need Attention,Medium Value
208037,426,3,2181.67,4,4,3,443,Loyal,Medium Value
208195,427,1,1236.0,4,1,2,412,Need Attention,Low Value
208556,1537,2,1503.0,1,3,2,132,Lost,Low Value
208682,299,1,1791.62,5,1,2,512,Need Attention,Medium Value
208720,584,2,3960.9700000000003,3,3,3,333,Loyal,Medium Value
208825,636,2,2017.97,2,3,2,232,Lost,Medium Value
208987,100,1,109.99,5,1,1,511,Need Attention,Low Value
209171,914,2,6781.69,1,3,4,134,At Risk,Top Value
209360,1459,1,3814.9700000000003,1,1,3,113,Lost,Medium Value
209529,491,2,1110.83,3,3,2,332,Loyal,Low Value
209628,1018,1,1267.0,1,1,2,112,Lost,Low Value
209685,990,1,1475.0,1,1,2,112,Lost,Low Value
209872,382,2,454.18,4,3,1,431,Loyal,Low Value
209922,361,4,7851.2,4,5,5,455,Champions,Top Value
209990,564,3,12044.53,3,4,5,345,Loyal,Top Value
210267,99,3,4351.43,5,4,4,544,Champions,Medium Value
210310,417,2,10197.3,4,3,5,435,Loyal,Top Value
210320,1103,1,1401.5,1,1,2,112,Lost,Low Value
210538,1124,1,4338.69,1,1,4,114,Lost,Medium Value
210689,1585,1,1152.45,1,1,2,112,Lost,Low Value
210936,626,1,204.97000000000003,2,1,1,211,Lost,Low Value
211057,360,2,375.99,4,3,1,431,Loyal,Low Value
211067,270,2,1108.6599999999999,5,3,2,532,Loyal,Low Value
211214,637,2,1759.0,2,3,2,232,Lost,Medium Value
211486,422,3,2012.72,4,4,2,442,Loyal,Medium Value
211740,442,3,3129.74,3,4,3,343,Loyal,Medium Value
211746,792,5,5165.03,2,5,4,254,At Risk,Top Value
211809,660,3,8746.95,2,4,5,245,At Risk,Top Value
211855,841,1,10796.1,2,1,5,215,Lost,Top Value
211862,1089,1,999.9,1,1,2,112,Lost,Low Value
211938,403,1,269.9,4,1,1,411,Need Attention,Low Value
212119,1009,1,2480.5,1,1,3,113,Lost,Medium Value
212167,394,2,1008.95,4,3,2,432,Loyal,Low Value
212281,8,3,6987.7699999999995,5,4,4,544,Champions,Top Value
212385,649,2,3498.7,2,3,3,233,At Risk,Medium Value
212807,227,2,1382.83,5,3,2,532,Loyal,Low Value
212881,19,4,4299.0,5,5,4,554,Champions,Medium Value
213157,1074,1,1781.73,1,1,2,112,Lost,Medium Value
213183,662,1,768.0,2,1,1,211,Lost,Low Value
213262,1576,1,269.9,1,1,1,111,Lost,Low Value
213636,1012,1,285.31,1,1,1,111,Lost,Low Value
213806,447,2,6544.59,3,3,4,334,Loyal,Top Value
213985,366,3,2913.6400000000003,4,4,3,443,Loyal,Medium Value
214969,268,1,1128.94,5,1,2,512,Need Attention,Low Value
215067,843,2,2978.4,2,3,3,233,At Risk,Medium Value
215139,66,3,2400.58,5,4,3,543,Loyal,Medium Value
215236,1385,1,53.97,1,1,1,111,Lost,Low Value
215351,549,1,102.5,3,1,1,311,Need Attention,Low Value
215523,562,1,2996.0,3,1,3,313,Need Attention,Medium Value
215600,444,2,3893.9700000000003,3,3,3,333,Loyal,Medium Value
215852,390,1,1997.8200000000002,4,1,2,412,Need Attention,Medium Value
215878,1597,2,2850.02,1,3,3,133,At Risk,Medium Value
215895,477,3,4599.21,3,4,4,344,Loyal,Medium Value
215948,429,2,4175.99,4,3,4,434,Loyal,Medium Value
215955,407,1,26.0,4,1,1,411,Need Attention,Low Value
216267,466,4,5466.93,3,5,4,354,Loyal,Top Value
216372,780,3,6886.99,2,4,4,244,At Risk,Top Value
216550,373,4,3357.04,4,5,3,453,Loyal,Medium Value
216812,37,1,4521.0,5,1,4,514,Need Attention,Medium Value
217000,1625,1,803.95,1,1,1,111,Lost,Low Value
217020,819,2,1479.6999999999998,2,3,2,232,Lost,Low Value
